house_id,area_sqft,bedrooms,bathrooms,location_score,age_years,distance_city_km,lot_size_sqft,has_garage,has_pool,renovation_years_ago,house_price_inr
100337.0,1113,3,3,5.9,29.0,20.7,1609.0,0,0,9,14193982.0
100338.0,1441,3,2,6.2,14.0,17.3,2386.0,0,1,7,21262689.0
100339.0,1918,4,4,5.8,35.0,20.9,3238.0,0,0,2,28097730.0
100340.0,1284,3,1,8.8,50.0,9.0,2195.0,1,0,10,25757754.0
100341.0,1116,2,1,5.6,38.0,14.1,1965.0,0,0,13,14578823.0
100342.0,1808,6,5,5.9,45.0,10.6,3992.0,1,0,0,23300276.0
100343.0,1809,3,2,7.5,12.0,10.9,2694.0,0,0,5,32980686.0
100344.0,1320,2,2,4.6,16.0,16.6,2077.0,1,0,16,17008586.0
100345.0,1344,3,4,7.9,31.0,10.6,2050.0,0,0,10,26427352.0
100346.0,1801,4,3,5.8,20.0,14.6,4134.0,1,0,10,27478195.0
100347.0,709,1,1,4.7,11.0,23.4,1391.0,1,0,3,8642397.0
100348.0,735,2,2,3.4,29.0,25.1,1364.0,1,0,10,6189628.85
100349.0,1183,3,1,6.9,31.0,17.0,1768.0,1,0,15,18392609.0
100350.0,1511,3,2,3.2,17.0,28.1,1568.0,1,0,5,17082893.0
100351.0,1852,5,4,6.3,10.0,15.0,5517.0,0,0,2,32301653.0
100352.0,2609,6,5,6.5,15.0,14.8,4766.0,1,0,1,44555593.0
100353.0,2207,6,5,3.7,16.0,26.9,6380.199999999993,0,0,7,25467516.0
100354.0,1546,3,2,4.4,23.0,32.8,3809.0,1,0,12,16253572.0
100355.0,1638,4,3,6.8,9.0,8.7,5074.0,0,0,2,28631551.0
100356.0,998,2,3,7.4,19.0,13.1,2591.0,0,0,5,18042435.0
100357.0,1638,3,2,8.1,15.0,4.0,3432.0,1,0,8,30477776.0
100358.0,1462,4,3,6.5,29.0,15.4,2400.0,1,0,2,22489438.0
100359.0,1860,4,3,8.8,50.0,4.6,2630.0,1,0,3,31113419.0
100360.0,1112,3,3,7.5,23.0,11.8,2971.0,1,1,9,22731699.0
100361.0,1988,4,4,4.9,20.0,21.2,4292.0,1,0,13,27160175.0
100362.0,2646,6,4,6.8,26.0,11.7,6271.0,0,0,10,46250249.55
100363.0,1579,3,2,5.4,32.0,8.1,3930.0,0,0,13,20692972.0
100364.0,1911,4,3,8.2,6.950000000000017,19.0,4230.0,1,0,0,37365064.0
100365.0,2099,5,4,6.6,20.0,20.2,3604.0,1,0,18,33414274.0
100366.0,1389,3,2,2.4,34.0,27.0,3622.0,1,0,18,11059414.0
100367.0,1796,5,4,7.7,7.0,6.5,3378.0,1,0,0,38483237.0
100368.0,1658,3,3,7.3,23.0,13.6,3406.0,1,0,9,25274595.0
100369.0,1713,5,4,3.6,36.0,26.4,4163.0,1,0,22,16009077.0
100370.0,1148,3,3,5.0,50.0,24.6,2255.0,1,0,0,12430778.0
100371.0,1666,3,2,4.1,25.0,27.9,1515.0,0,0,2,15322880.0
100372.0,1974,4,4,7.2,29.0,19.7,5180.0,1,0,17,36162641.0
100373.0,2593,6,4,6.3,28.0,5.7,6380.199999999993,1,0,18,40296420.0
100374.0,2274,5,4,5.7,8.0,16.1,2050.0,1,0,8,35478991.0
100375.0,2735,6,5,5.3,50.0,25.1,4191.0,1,0,21,38121214.0
100376.0,1151,2,1,4.8,26.0,15.1,3700.0,0,0,5,13805428.0
100377.0,2217,4,3,6.6,18.0,22.5,4743.0,0,0,18,31348580.0
100378.0,1769,5,4,2.2,42.0,32.8,3542.0,0,0,2,11408482.0
100379.0,2735,6,5,2.3,13.0,32.8,5360.0,1,0,13,23098540.0
100380.0,1125,3,2,5.5,28.0,22.5,1554.0,1,0,8,14739708.0
100381.0,1104,3,2,2.0,17.0,26.3,2079.0,1,0,2,8641862.0
100382.0,1260,2,2,6.5,13.0,17.2,3257.0,1,1,13,19325805.0
100383.0,606,1,2,8.9,21.0,4.0,1026.75,0,1,4,11001465.0
100384.0,1308,4,2,2.3,23.0,23.4,3095.0,0,0,2,11051871.0
100385.0,1157,2,1,7.0,20.0,9.7,3540.0,0,1,2,21270273.0
100386.0,1748,5,4,8.3,50.0,10.5,2887.0,1,0,0,32209596.0
100387.0,1872,5,4,6.7,23.0,12.5,4084.0,0,0,14,27045279.0
100388.0,2735,6,5,5.9,17.0,18.9,6380.199999999993,1,0,7,39277687.0
100389.0,2268,5,4,7.4,23.0,18.1,3267.0,0,0,22,41107373.0
100390.0,1275,2,1,2.2,32.0,24.1,2686.0,1,0,6,9060913.0
100391.0,1066,2,1,6.9,27.0,15.2,3330.0,0,0,19,13978618.0
100392.0,1970,5,3,2.6,50.0,24.7,3538.0,1,0,22,15540315.0
100393.0,792,2,2,4.9,25.0,21.4,2092.0,1,0,0,8774351.0
100394.0,2735,5,3,5.1,6.950000000000017,23.8,5440.0,1,0,0,37873542.0
100395.0,2417,5,3,4.2,23.0,27.9,6380.199999999993,0,0,4,30603042.0
100396.0,1345,3,1,3.8,23.0,27.6,1362.0,0,0,20,13574108.0
100397.0,606,1,1,5.7,37.0,20.4,1093.0,1,0,18,6189628.85
100398.0,2530,6,5,3.1,6.950000000000017,17.2,2815.0,1,0,0,28357302.0
100399.0,1576,4,4,4.1,29.0,16.2,2489.0,1,0,2,18053563.0
100400.0,2455,6,5,2.2,34.0,23.5,3869.0,1,0,16,18888651.0
100401.0,614,1,1,6.0,23.0,19.2,1130.0,1,0,9,9040131.0
100402.0,1260,4,2,6.1,32.0,9.0,1622.0,0,1,0,21523817.0
100403.0,1653,5,4,2.5,11.0,29.5,3235.0,1,0,11,13750929.0
100404.0,1681,5,4,3.2,35.0,27.0,3826.0,1,0,22,14652646.0
100405.0,1357,2,2,5.4,10.0,7.2,1467.0,0,0,0,20611522.0
100406.0,2055,4,2,4.7,14.0,14.4,3327.0,1,0,3,24991318.0
100407.0,956,2,1,8.9,31.0,12.8,3370.0,1,0,17,22085816.0
100408.0,1557,4,3,6.5,50.0,19.7,3422.0,1,0,9,20345772.0
100409.0,1728,4,3,7.3,50.0,8.0,1571.0,1,0,22,26853325.0
100410.0,1984,4,4,5.2,26.0,13.2,2301.0,1,0,22,29237114.0
100411.0,2113,5,4,6.3,7.0,4.0,4512.0,1,1,0,32644279.0
100412.0,919,1,1,3.9,15.0,32.1,1894.0,0,0,11,8063806.0
100413.0,653,3,2,1.9,18.0,32.2,1076.0,1,0,11,6189628.85
100414.0,2480,5,4,8.5,6.950000000000017,20.8,6380.199999999993,0,0,0,43617041.0
100415.0,1866,4,3,8.9,10.0,5.6,6380.199999999993,0,0,1,42665233.0
100416.0,1163,2,2,8.9,36.0,10.0,2142.0,0,0,8,25449753.0
100417.0,2658,6,5,8.0,50.0,16.3,6380.199999999993,1,0,5,46250249.55
100418.0,1725,2,2,1.9,39.0,32.8,4405.0,0,0,8,6428898.0
100419.0,2417,5,4,6.9,15.0,17.3,6365.0,0,0,3,41324650.0
100420.0,1694,4,3,1.9,31.0,31.7,2737.0,1,0,8,9811312.0
100421.0,2735,6,4,6.4,21.0,16.0,6380.199999999993,0,0,5,46250249.55
100422.0,2735,6,5,8.0,10.0,4.7,5467.0,1,0,10,46250249.55
100423.0,1488,3,3,7.0,25.0,11.7,3353.0,1,0,4,24218516.0
100424.0,2282,6,4,7.7,30.0,12.2,4567.0,1,1,20,45837715.0
100425.0,2069,5,4,3.3,11.0,32.8,3965.0,1,0,5,21699630.0
100426.0,2540,6,4,2.0,8.0,26.4,5504.0,1,0,8,21800429.0
100427.0,1023,2,1,1.9,15.0,32.8,1318.0,1,0,3,6189628.85
100428.0,2096,4,3,4.2,43.0,21.9,1713.0,1,0,17,21706487.0
100429.0,2338,6,5,3.3,33.0,32.6,4377.0,1,0,19,18862976.0
100430.0,606,1,1,6.6,16.0,19.3,1026.75,0,0,16,8310921.0
100431.0,881,1,1,6.7,12.0,18.6,2051.0,1,0,10,15972521.0
100432.0,606,1,1,3.3,21.0,31.0,1026.75,0,0,4,6189628.85
100433.0,1475,4,3,3.2,10.0,30.4,2962.0,1,0,10,14062075.0
100434.0,2116,5,4,6.8,24.0,21.0,6113.0,1,0,22,33723019.0
100435.0,2627,5,4,2.6,19.0,32.8,5244.0,0,0,10,20036061.0
100436.0,1698,1,1,7.9,6.950000000000017,21.0,1910.0,1,0,0,30296710.0
100437.0,2709,6,4,3.1,17.0,28.5,5054.0,1,0,4,26972399.0
100438.0,753,1,1,7.5,6.950000000000017,9.8,2035.0,0,0,0,12732041.0
100439.0,606,1,2,7.4,25.0,15.0,1026.75,1,1,13,8892788.0
100440.0,1614,1,2,4.5,9.0,9.9,3137.0,1,0,9,21593306.0
100441.0,1900,5,3,6.1,6.950000000000017,21.7,4456.0,1,0,0,25316444.0
100442.0,1629,4,4,8.2,18.0,4.0,5850.0,1,0,7,34613764.0
100443.0,606,1,1,6.9,17.0,21.0,1226.0,1,0,12,6335354.0
100444.0,1592,5,3,5.3,25.0,31.0,3311.0,1,0,22,22754494.0
100445.0,802,2,2,7.0,9.0,5.3,1855.0,0,0,5,14634652.0
100446.0,2085,6,4,2.4,45.0,27.5,1796.0,1,0,22,13932189.0
100447.0,1888,3,2,6.1,32.0,10.3,2587.0,0,0,1,31184524.0
100448.0,1039,2,2,5.1,46.0,9.3,2484.0,1,0,0,12330784.0
100449.0,1316,2,1,2.4,18.0,27.2,2759.0,1,0,7,9643745.0
100450.0,962,2,2,8.4,11.0,13.6,2091.0,1,0,11,20544760.0
100451.0,1609,3,4,6.9,50.0,18.8,3251.0,0,0,3,22999406.0
100452.0,2271,6,4,4.8,32.0,21.5,4535.0,0,0,12,30901331.0
100453.0,1009,2,1,6.9,18.0,4.3,2080.0,0,0,8,17868466.0
100454.0,1978,5,2,7.8,20.0,12.3,2703.0,1,0,3,35149013.0
100455.0,1305,3,2,1.9,16.0,22.1,2431.0,0,0,3,8032360.0
100456.0,1135,4,3,5.2,37.0,10.8,1423.0,0,0,1,12867576.0
100457.0,1580,3,3,8.9,26.0,4.0,2573.0,1,0,8,34081561.0
100458.0,977,1,1,8.1,28.0,17.0,2655.0,0,1,6,17634708.0
100459.0,1290,3,1,3.2,10.0,28.7,2440.0,1,0,3,13046482.0
100460.0,871,1,1,4.6,19.0,23.1,2053.0,0,0,19,7942693.0
100461.0,2735,6,5,7.0,23.0,8.8,6056.0,1,0,17,46250249.55
100462.0,1673,3,2,7.4,6.950000000000017,10.5,2960.0,1,0,0,28363617.0
100463.0,1195,2,2,8.9,26.0,4.0,1667.0,0,0,7,26914643.0
100464.0,1789,4,2,3.9,22.0,31.5,3149.0,0,0,2,18066866.0
100465.0,1577,4,3,7.0,35.0,27.2,3327.0,1,0,10,25855040.0
100466.0,1506,3,3,7.1,38.0,17.0,3536.0,1,0,22,23136062.0
100467.0,2049,4,3,4.3,50.0,26.5,4248.0,1,0,22,23372689.0
100468.0,2142,6,4,8.2,23.0,9.4,5119.0,1,1,1,43243525.0
100469.0,1305,2,2,5.3,17.0,9.4,1420.0,1,0,1,18933975.0
100470.0,1276,3,1,7.3,9.0,8.0,3216.0,0,0,9,22693970.0
100471.0,1471,4,4,8.6,8.0,6.4,1946.0,0,0,2,33352092.0
100472.0,606,1,1,6.6,20.0,12.9,1166.0,0,0,8,6189628.85
100473.0,665,2,1,7.5,8.0,8.8,1530.0,1,0,1,12406053.0
100474.0,2538,5,3,1.9,9.0,32.0,2228.0,1,0,9,14268170.0
100475.0,2719,6,5,3.4,21.0,19.7,6380.199999999993,1,0,1,33853213.0
100476.0,1488,3,2,6.6,16.0,28.2,3864.0,1,0,10,20860165.0
100477.0,2025,5,3,5.3,11.0,10.9,5578.0,0,1,1,35771228.0
100478.0,1852,5,3,7.6,17.0,17.5,2850.0,1,0,2,29270532.0
100479.0,2735,6,5,4.0,33.0,21.4,6380.199999999993,1,0,7,44070042.0
100480.0,2378,5,3,2.8,26.0,29.4,5747.0,1,0,0,19626770.0
100481.0,1567,3,1,1.9,37.0,32.8,3826.0,0,0,2,7740846.0
100482.0,1029,2,2,8.7,18.0,9.8,2311.0,1,0,1,20921682.0
100483.0,606,3,3,8.1,16.0,4.0,1057.0,0,1,0,11910610.0
100484.0,1782,3,2,2.9,23.0,24.3,4620.0,1,0,22,16104695.0
100485.0,1158,2,3,5.9,9.0,18.3,3007.0,0,1,6,17638957.0
100486.0,726,2,2,5.7,18.0,18.5,1385.0,0,0,18,10520159.0
100487.0,1230,2,2,3.5,16.0,18.4,1882.0,1,1,4,12753037.0
100488.0,947,1,1,3.6,50.0,31.9,1480.0,0,0,0,6189628.85
100489.0,2735,5,4,4.5,41.0,6.5,6380.199999999993,1,0,12,36610427.0
100490.0,2223,5,3,8.2,30.0,8.9,5714.0,0,0,0,42867399.0
100491.0,1645,4,3,8.5,27.0,4.0,3270.0,1,0,8,30154555.0
100492.0,2612,6,5,8.5,50.0,10.6,4912.0,1,1,1,46250249.55
100493.0,1700,5,3,5.7,27.0,24.0,1596.0,1,0,11,23986602.0
100494.0,1090,3,2,3.6,12.0,15.8,2125.0,0,0,12,10887813.0
100495.0,2640,6,3,6.0,12.0,31.1,3393.0,0,1,12,41274496.0
100496.0,2000,4,4,8.6,33.0,10.4,4191.0,1,0,8,34009567.0
100497.0,976,3,3,8.0,30.0,13.3,2646.0,1,0,8,19455149.0
100498.0,1526,4,3,2.2,27.0,19.8,2154.0,1,0,0,14238516.0
100499.0,1081,3,2,5.6,38.0,17.9,2317.0,0,0,15,15113341.0
100500.0,751,1,2,2.4,37.0,32.8,1952.0,0,0,22,6189628.85
100501.0,2252,4,3,7.3,6.950000000000017,14.4,4802.0,0,0,0,33967127.0
100502.0,2735,5,4,4.0,19.0,23.8,4873.0,0,0,16,36021113.0
100503.0,741,2,1,4.3,28.0,21.8,1487.0,1,0,16,7488069.0
100504.0,2016,5,4,7.2,44.0,5.1,5190.0,0,0,15,33549115.0
100505.0,1227,3,2,1.9,31.0,23.7,2647.0,0,0,14,6189628.85
100506.0,1333,3,2,4.2,33.0,29.4,2663.0,1,0,2,12603646.0
100507.0,1265,4,4,2.7,10.0,32.2,3408.0,0,0,10,12078740.0
100508.0,1088,2,1,4.1,7.0,28.9,2512.0,1,0,0,12262658.0
100509.0,1682,5,4,6.9,26.0,9.4,2150.0,1,0,12,28611442.0
100510.0,1110,2,2,7.7,15.0,11.0,2641.0,0,0,0,23250912.0
100511.0,1826,4,2,8.7,29.0,16.3,4692.0,1,0,22,35104229.0
100512.0,1617,4,2,6.2,14.0,9.0,2034.0,0,0,14,23198249.0
100513.0,1495,4,3,7.0,15.0,20.8,1026.75,1,0,11,23808171.0
100514.0,1060,3,3,4.0,33.0,19.5,1457.0,0,0,1,9902165.0
100515.0,1275,3,2,1.9,21.0,26.9,2472.0,1,0,17,7558011.0
100516.0,2141,5,4,5.3,13.0,18.9,5579.0,1,0,13,32355842.0
100517.0,1976,6,5,5.8,19.0,10.9,2896.0,1,0,12,29077387.0
100518.0,1015,3,2,4.8,30.0,9.2,2368.0,1,0,22,11232413.0
100519.0,1715,4,2,6.3,20.0,16.6,1026.75,1,0,1,20901424.0
100520.0,2138,5,4,5.5,28.0,21.7,4507.0,1,0,12,27989056.0
100521.0,606,2,3,4.1,18.0,30.0,1026.75,0,0,7,6189628.85
100522.0,2003,5,4,6.5,42.0,19.1,6380.199999999993,1,1,2,26755143.0
100523.0,1219,3,2,7.3,19.0,24.9,1054.0,1,1,11,25185731.0
100524.0,2021,4,3,7.1,15.0,21.9,4024.0,1,0,15,35833485.0
100525.0,1154,2,1,6.2,48.0,20.8,1026.75,1,0,2,15859552.0
100526.0,606,1,2,6.2,21.0,19.2,1026.75,1,0,16,6189628.85
100527.0,606,1,1,2.7,28.0,32.8,1026.75,0,0,1,6189628.85
100528.0,1681,3,2,5.7,15.0,4.6,5683.0,1,0,9,24869110.0
100529.0,1819,5,3,7.4,27.0,9.9,3250.0,0,0,16,31324700.0
100530.0,1062,2,2,3.9,30.0,12.1,1990.0,0,0,2,12077777.0
100531.0,2065,4,3,7.7,12.0,15.9,4077.0,1,0,8,41553760.0
100532.0,606,1,1,4.5,34.0,17.0,1026.75,0,0,6,6189628.85
100533.0,1607,3,2,8.9,20.0,24.9,4231.0,0,0,9,38796801.0
100534.0,863,2,1,3.9,34.0,20.2,2057.0,1,0,6,7859648.0
100535.0,1226,3,3,3.5,13.0,25.1,3127.0,0,0,3,11945978.0
100536.0,1681,5,4,8.1,15.0,8.3,2134.0,1,0,3,34208108.0
100537.0,1091,2,1,4.4,23.0,18.9,2925.0,1,0,20,12285404.0
100538.0,1400,3,4,8.6,12.0,4.0,3657.0,0,0,2,26875432.0
100539.0,2304,4,3,6.7,24.0,7.2,4287.0,1,0,1,40443817.0
100540.0,1275,3,2,8.0,26.0,4.0,3235.0,1,0,1,28739237.0
100541.0,2193,5,5,4.4,23.0,25.1,4745.0,0,0,1,29016027.0
100542.0,916,2,3,6.3,23.0,13.6,1026.75,1,0,0,14798829.0
100543.0,1994,4,3,1.9,10.0,32.8,3769.0,1,0,2,14672510.0
100544.0,2587,6,4,5.3,8.0,11.6,4427.0,0,0,2,35722311.0
100545.0,606,2,1,6.7,21.0,23.8,1026.75,1,0,3,6189628.85
100546.0,1132,2,2,8.1,6.950000000000017,20.1,2958.0,1,0,0,22481909.0
100547.0,2025,5,3,1.9,6.950000000000017,32.8,2056.0,0,0,0,13474476.0
100548.0,1518,3,3,6.5,15.0,16.9,2632.0,0,0,8,21612736.0
100549.0,1891,4,3,7.1,12.0,11.7,2850.0,1,0,12,32208368.0
100550.0,1257,3,3,3.0,27.0,32.8,1927.0,1,0,10,10715978.0
100551.0,1706,5,4,7.1,21.0,9.0,2569.0,0,0,8,31395326.0
100552.0,1549,3,2,6.7,26.0,16.5,3161.0,1,0,6,23526713.0
100553.0,2409,5,3,5.7,34.0,17.6,5574.0,1,0,10,33255455.0
100554.0,1815,4,3,2.5,42.0,22.2,4009.0,1,0,22,14464951.0
100555.0,1869,4,3,8.5,32.0,11.2,3946.0,0,0,10,33334578.0
100556.0,1382,3,3,8.4,23.0,14.3,3280.0,1,0,1,25305000.0
100557.0,1333,2,1,2.5,11.0,21.9,4570.0,0,0,8,11282575.0
100558.0,1369,4,3,2.9,40.0,29.1,2850.0,1,0,7,10150310.0
100559.0,1906,4,4,6.0,10.0,4.0,4980.0,1,0,6,30896513.0
100560.0,1376,4,3,7.6,35.0,5.9,3548.0,1,0,8,29565158.0
100561.0,1838,3,3,3.1,45.0,23.0,5637.0,1,0,11,14033649.0
100562.0,2735,6,5,4.9,27.0,22.4,6380.199999999993,1,0,0,43258893.0
100563.0,2216,5,4,5.7,11.0,23.1,3309.0,0,0,7,32911998.0
100564.0,1438,4,3,7.9,16.0,11.8,3139.0,0,0,16,25017726.0
100565.0,2431,5,4,4.6,24.0,24.6,5228.0,1,0,8,31316603.0
100566.0,1385,3,1,7.1,13.0,12.7,3447.0,1,0,1,23977484.0
100567.0,606,1,1,6.6,6.950000000000017,17.6,1026.75,1,0,0,8273045.0
100568.0,995,2,2,5.0,23.0,22.1,2746.0,1,0,22,12611687.0
100569.0,606,2,2,8.9,27.0,5.2,1026.75,0,0,19,9240516.0
100570.0,1422,4,4,6.5,28.0,13.4,3560.0,1,0,5,22137162.0
100571.0,1662,4,3,3.1,16.0,29.3,3633.0,0,0,8,16444437.0
100572.0,2735,5,5,7.8,21.0,22.5,5682.0,0,0,9,46250249.55
100573.0,1863,5,3,5.7,24.0,25.1,3987.0,0,0,13,23024489.0
100574.0,1508,3,3,5.7,7.0,11.1,3624.0,1,0,0,19471110.0
100575.0,2189,3,3,1.9,15.0,23.4,6380.199999999993,1,0,2,14497989.0
100576.0,606,2,1,6.7,22.0,11.7,1026.75,1,0,19,7072309.0
100577.0,1803,4,3,8.9,27.0,8.9,4190.0,1,0,19,36733659.0
100578.0,2151,6,4,5.1,47.0,20.0,4359.0,0,0,5,25809925.0
100579.0,689,1,2,4.4,25.0,29.2,1305.0,1,1,1,6794971.0
100580.0,2393,3,2,6.2,9.0,24.2,1393.0,1,0,9,38117048.0
100581.0,1870,4,3,8.9,12.0,5.6,4391.0,1,0,4,46250249.55
100582.0,1380,3,3,7.5,36.0,11.1,2657.0,0,1,14,24094420.0
100583.0,2061,3,2,6.1,50.0,19.8,3090.0,1,0,4,28119085.0
100584.0,2735,6,5,3.8,11.0,30.0,6332.0,1,0,3,33480928.0
100585.0,1768,6,4,3.6,15.0,27.5,3225.0,1,0,15,18760077.0
100586.0,1811,4,4,7.3,50.0,10.5,1729.0,0,0,10,27350324.0
100587.0,1351,4,3,2.7,50.0,23.2,2773.0,1,0,1,10385359.0
100588.0,1098,2,1,2.3,30.0,21.4,2578.0,1,0,12,7255293.0
100589.0,2190,3,3,2.2,15.0,29.6,3658.0,0,0,14,16618298.0
100590.0,1094,2,1,3.7,10.0,27.6,2360.0,0,0,3,11281826.0
100591.0,1697,4,4,6.6,14.0,19.6,3504.0,1,0,14,29483959.0
100592.0,1340,3,3,4.4,17.0,28.7,3521.0,0,0,5,15889935.0
100593.0,1961,4,3,5.4,17.0,27.7,3800.0,1,0,17,26829048.0
100594.0,1867,4,2,1.9,7.0,21.4,4631.0,0,0,0,12986454.0
100595.0,2324,5,4,8.9,12.0,10.1,4211.0,1,0,9,46250249.55
100596.0,1318,2,2,8.9,23.0,10.0,4192.0,1,1,7,26792000.0
100597.0,1475,4,4,4.8,15.0,20.2,2563.0,1,0,15,16229921.0
100598.0,1014,1,2,6.0,9.0,12.0,1611.0,1,0,5,15297818.0
100599.0,1361,1,1,6.5,11.0,24.2,2640.0,1,0,2,19534591.0
100600.0,1895,5,4,8.4,19.0,6.3,2962.0,1,0,18,40000280.0
100601.0,2142,5,4,7.7,8.0,4.0,2679.0,1,0,0,37797712.0
100602.0,1051,2,3,5.2,43.0,19.5,2561.0,1,1,22,15806322.0
100603.0,2215,4,3,4.5,8.0,20.1,1026.75,1,0,1,25963028.0
100604.0,2531,5,2,3.2,31.0,32.8,3972.0,0,0,8,21138023.0
100605.0,1919,4,3,6.0,50.0,19.9,2293.0,0,0,12,25654354.0
100606.0,2735,5,3,5.0,9.0,18.2,5985.0,1,0,4,41962733.0
100607.0,1147,2,2,5.7,10.0,16.7,1026.75,1,0,10,16499424.0
100608.0,841,2,2,2.0,19.0,27.7,1958.0,1,0,9,6189628.85
100609.0,606,2,2,4.4,16.0,32.8,1182.0,0,0,5,6189628.85
100610.0,2622,5,4,3.8,36.0,27.7,2676.0,0,0,4,26799949.0
100611.0,2075,5,4,7.6,18.0,4.0,4387.0,1,0,1,40577616.0
100612.0,1614,2,1,6.3,12.0,14.6,3728.0,0,0,10,24507085.0
100613.0,1832,5,2,3.7,32.0,23.8,4698.0,1,0,5,18589802.0
100614.0,918,1,1,3.9,17.0,16.7,1027.0,1,0,4,9213277.0
100615.0,2735,6,5,6.4,11.0,5.1,3351.0,1,0,11,46250249.55
100616.0,1734,4,2,5.6,13.0,21.8,5031.0,1,0,3,24703682.0
100617.0,1721,5,2,5.5,9.0,13.7,2593.0,0,0,9,27079696.0
100618.0,2122,4,2,6.1,6.950000000000017,24.2,3573.0,0,0,0,31989111.0
100619.0,1963,5,3,7.6,9.0,12.2,4672.0,0,1,9,36609672.0
100620.0,1796,4,3,5.0,18.0,17.2,2332.0,1,0,0,24543797.0
100621.0,1136,2,2,3.4,17.0,10.3,2091.0,1,0,17,12575467.0
100622.0,1956,4,4,6.8,7.0,21.9,4959.0,1,0,0,36381002.0
100623.0,2735,6,3,5.2,12.0,21.2,3296.0,1,1,4,41254040.0
100624.0,2525,6,5,7.1,30.0,11.0,4292.0,1,0,22,42454382.0
100625.0,2686,6,4,8.3,28.0,4.8,3556.0,1,0,5,46250249.55
100626.0,1318,3,3,5.2,22.0,29.0,2024.0,1,0,11,17240915.0
100627.0,1007,2,1,4.9,10.0,13.9,2730.0,0,0,4,11338089.0
100628.0,1568,4,4,1.9,36.0,29.8,4458.0,0,0,5,8467350.0
100629.0,1686,4,3,3.3,19.0,28.5,3633.0,0,0,9,16940891.0
100630.0,2361,4,3,3.8,13.0,32.3,5476.0,0,0,13,23629745.0
100631.0,606,2,2,6.0,10.0,15.7,1267.0,1,0,3,9233459.0
100632.0,2644,5,3,8.8,31.0,4.2,4221.0,1,0,3,46250249.55
100633.0,1547,4,3,2.6,6.950000000000017,26.6,3315.0,0,0,0,15338713.0
100634.0,1373,4,2,6.0,25.0,22.4,1679.0,0,0,2,18996391.0
100635.0,992,1,1,5.0,15.0,26.8,1413.0,1,0,3,12691292.0
100636.0,606,1,1,2.9,39.0,18.0,1118.0,1,0,1,6189628.85
100637.0,2185,4,3,7.1,50.0,14.4,2979.0,1,0,8,34430422.0
100638.0,1698,3,3,8.0,13.0,4.0,2099.0,1,0,1,31662481.0
100639.0,812,3,3,6.6,37.0,20.5,1277.0,0,0,7,11182830.0
100640.0,808,1,1,6.9,25.0,16.8,2172.0,1,0,2,11418354.0
100641.0,1432,3,3,6.2,24.0,10.9,4202.0,0,0,22,20954318.0
100642.0,2735,6,4,5.0,7.0,29.2,5417.0,0,0,0,39163309.0
100643.0,1481,4,3,7.9,15.0,13.3,3479.0,0,0,1,24552061.0
100644.0,673,1,1,3.2,36.0,26.8,1118.0,1,0,18,6189628.85
100645.0,1490,4,3,3.9,42.0,22.2,1133.0,0,0,5,13396722.0
100646.0,1473,4,2,1.9,50.0,32.0,2156.0,0,0,17,6189628.85
100647.0,606,1,2,5.6,15.0,15.9,1026.75,1,0,4,6462557.0
100648.0,1615,3,2,6.1,28.0,12.3,3367.0,1,0,7,21787234.0
100649.0,1500,3,2,5.6,15.0,25.6,2909.0,0,0,6,21086033.0
100650.0,2103,5,4,5.3,23.0,16.1,3851.0,1,0,8,27839282.0
100651.0,2735,4,3,4.3,28.0,18.9,4721.0,1,0,5,34252507.0
100652.0,2382,6,4,4.1,15.0,21.9,5255.0,0,0,7,24434390.0
100653.0,1475,4,3,6.2,29.0,24.9,1743.0,0,1,11,23975617.0
100654.0,931,2,2,4.1,18.0,29.5,2310.0,1,0,5,8164446.0
100655.0,2735,6,4,2.7,20.0,24.5,5477.0,1,0,12,27520754.0
100656.0,1688,6,4,5.3,7.0,26.5,5470.0,1,0,0,22261968.0
100657.0,1659,4,3,4.2,14.0,23.0,3004.0,1,0,14,21014680.0
100658.0,1634,4,3,6.5,14.0,10.4,2797.0,1,0,6,25252443.0
100659.0,1779,4,2,8.6,50.0,6.3,2957.0,1,0,0,32805964.0
100660.0,1556,3,3,4.5,12.0,29.7,2673.0,0,0,12,17376760.0
100661.0,1277,2,2,7.8,20.0,24.1,3019.0,1,0,20,19541465.0
100662.0,1295,2,2,2.0,12.0,30.9,2557.0,0,0,11,8604349.0
100663.0,1629,3,3,3.4,18.0,21.4,4223.0,0,0,7,14783381.0
100664.0,1297,2,1,3.9,22.0,22.6,2955.0,0,0,8,10786750.0
100665.0,1187,3,3,6.0,11.0,12.4,2396.0,0,0,10,19128858.0
100666.0,1719,2,2,6.5,34.0,11.8,3823.0,1,0,22,24393634.0
100667.0,1484,3,2,4.3,11.0,17.8,4033.0,0,0,1,19496738.0
100668.0,2628,6,5,8.9,7.0,6.9,6291.0,1,0,0,46250249.55
100669.0,606,1,2,7.7,21.0,12.6,1026.75,0,0,21,7872720.0
100670.0,2359,5,4,4.8,50.0,19.7,5316.0,0,0,6,25432994.0
100671.0,2460,6,5,5.4,6.950000000000017,17.5,3219.0,1,0,0,42140754.0
100672.0,606,2,1,6.0,8.0,21.6,1594.0,0,0,8,6189628.85
100673.0,1427,2,1,4.7,33.0,19.5,3306.0,0,0,14,14924400.0
100674.0,1409,3,3,1.9,12.0,30.4,3349.0,0,0,10,8784013.0
